loan_id,loan_amnt,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,purpose,addr_state,dti,delinq_2yrs,fico_range_low,inq_last_6mths,mths_since_last_delinq,open_acc,pub_rec,revol_bal,revol_util,total_acc,total_pymnt,total_rec_prncp,total_rec_int,last_pymnt_amnt,mort_acc,pub_rec_bankruptcies,fico_range_high,loan_status
LC105527,4176,60,19.1,1300.6,C,A4,Engineer,< 1 year,OTHER,106487,Verified,2021-10-31,other,IL,36.47,0,685,2,2.0,22,0,28790,48.7,32,26434.61,3213.25,11809.45,333.98,1,0,689,Charged Off
LC105528,17965,60,15.81,1004.79,B,B5,Analyst,10+ years,RENT,74688,Source Verified,2018-02-28,debt_consolidation,WA,17.98,0,680,2,69.0,18,0,10087,3.0,41,17485.55,12407.62,4206.11,1994.46,2,0,684,Fully Paid
LC105529,12413,36,11.5,1252.03,C,B3,Teacher,3 years,RENT,46685,Not Verified,2021-06-30,home_improvement,NC,10.57,0,740,0,40.0,28,0,2351,46.3,72,35195.04,12043.29,5039.09,983.61,0,0,744,Fully Paid
LC105530,22271,36,26.42,1015.57,C,E5,Nurse,2 years,MORTGAGE,31515,Source Verified,2018-12-31,credit_card,NJ,35.78,0,670,2,,7,0,14335,61.3,40,17946.26,22406.27,2419.69,114.16,2,0,674,Fully Paid
LC105531,6203,36,14.01,890.65,C,E3,Analyst,3 years,MORTGAGE,42761,Verified,2022-02-28,debt_consolidation,MI,20.56,0,780,0,35.0,10,0,8645,46.0,56,8526.02,29880.61,8827.42,360.0,3,0,784,Fully Paid
LC105532,27974,36,23.88,606.47,B,E3,Sales,5 years,MORTGAGE,74664,Verified,2018-11-30,debt_consolidation,OH,13.38,0,730,1,12.0,16,0,15455,41.0,76,39869.78,25372.46,4982.77,1652.95,0,0,734,Fully Paid
LC105533,32005,36,6.23,404.65,C,A3,Nurse,1 year,MORTGAGE,73227,Verified,2020-05-31,other,TX,15.35,4,660,2,,19,0,30489,60.8,67,9883.55,19447.04,11456.96,1036.54,0,0,664,Charged Off
LC105534,7370,36,10.84,112.55,E,B3,Analyst,3 years,MORTGAGE,42799,Not Verified,2023-06-30,major_purchase,NJ,18.61,0,680,0,21.0,20,0,21228,45.7,50,3354.62,2838.28,1142.9,1138.94,2,0,684,Fully Paid
LC105535,5068,36,13.45,1127.19,C,B3,Other,3 years,MORTGAGE,96658,Verified,2023-05-31,debt_consolidation,OH,18.96,0,715,0,17.0,17,0,14406,93.4,45,37122.05,35875.42,13300.67,334.39,3,0,719,Fully Paid
LC105536,6675,36,20.95,197.36,B,B2,Sales,6 years,OWN,28163,Not Verified,2020-11-30,debt_consolidation,NJ,13.05,0,835,2,61.0,10,0,8156,9.9,18,15191.97,6150.76,2411.37,824.61,0,0,839,Fully Paid
LC105537,35207,36,12.84,592.18,C,A5,Director,1 year,MORTGAGE,207642,Verified,2021-11-30,credit_card,MA,44.76,0,745,1,,4,0,5438,14.9,52,14529.39,27495.67,11751.33,1864.0,0,1,749,Fully Paid
LC105538,21599,36,6.45,351.45,C,G5,Other,6 years,MORTGAGE,176615,Verified,2021-12-31,major_purchase,NC,25.15,1,805,0,30.0,20,0,3935,29.0,38,604.67,15655.77,3813.97,286.09,5,0,809,Fully Paid
LC105539,19223,60,9.5,652.84,A,E3,Technician,9 years,MORTGAGE,31393,Source Verified,2020-04-30,debt_consolidation,WA,23.65,1,790,0,,7,0,15821,31.7,24,7670.16,16283.44,1489.95,837.14,2,1,794,Fully Paid
LC105540,5161,36,11.46,461.53,B,A3,Driver,7 years,MORTGAGE,98208,Verified,2019-12-31,debt_consolidation,VA,19.24,0,710,0,,25,0,38877,55.8,7,35190.13,33997.14,6485.67,1075.25,1,0,714,Fully Paid
LC105541,26332,36,9.55,1166.68,C,B3,Sales,1 year,MORTGAGE,121905,Not Verified,2019-12-31,home_improvement,MI,34.79,0,815,2,79.0,9,0,215,64.2,64,11972.62,617.73,12788.2,308.83,0,0,819,Fully Paid
LC105542,34851,60,10.19,1370.1,B,B5,Technician,7 years,RENT,88772,Source Verified,2022-04-30,credit_card,MA,4.97,0,805,0,52.0,22,0,5603,76.0,20,45268.69,12560.6,1101.51,727.01,2,0,809,Fully Paid
LC105543,33299,36,23.19,1319.93,B,D3,Nurse,9 years,MORTGAGE,52783,Source Verified,2018-10-31,small_business,IL,36.79,0,695,3,9.0,5,0,5906,57.3,28,28975.77,33115.29,4966.66,1154.65,1,0,699,Charged Off
LC105544,25416,36,14.98,882.65,C,D3,Other,4 years,MORTGAGE,138802,Source Verified,2021-08-31,debt_consolidation,NJ,9.07,0,780,0,,23,0,4924,38.1,69,45196.8,13395.37,9359.01,946.26,2,0,784,Charged Off
LC105545,3935,60,14.82,1371.61,B,C4,Analyst,3 years,RENT,94438,Verified,2021-06-30,credit_card,FL,43.16,0,725,0,64.0,6,0,20655,82.3,31,41952.61,38982.15,309.68,357.96,2,0,729,Fully Paid
LC105546,5383,60,27.73,578.99,B,E5,Manager,4 years,RENT,67817,Verified,2020-07-31,major_purchase,NC,35.78,0,745,1,,14,0,10079,36.1,46,46867.1,33045.59,14863.4,646.23,0,0,749,Fully Paid
LC105547,2923,36,15.77,745.81,D,A4,Nurse,9 years,RENT,85545,Verified,2021-08-31,moving,NC,32.56,1,825,0,72.0,9,0,13981,61.0,36,17601.06,3470.04,4641.91,712.66,0,0,829,Charged Off
LC105548,11041,60,26.84,381.88,C,B1,Other,1 year,OWN,44482,Not Verified,2023-06-30,home_improvement,OTHER,38.44,2,665,0,7.0,32,0,29879,39.3,26,29865.98,35671.58,13353.94,1423.53,1,0,669,Charged Off
LC105549,6290,60,12.38,1260.24,E,B4,Director,5 years,MORTGAGE,32587,Not Verified,2020-06-30,small_business,NJ,22.25,0,715,1,,13,1,21042,67.2,28,21401.81,37095.87,1862.23,420.47,2,0,719,Charged Off
LC105550,11141,36,14.71,276.2,F,A4,Teacher,4 years,RENT,38689,Not Verified,2022-06-30,debt_consolidation,OH,33.73,0,660,0,,21,0,625,30.5,26,23541.18,16988.88,5627.92,70.47,0,0,664,Fully Paid
LC105551,16017,36,14.61,866.37,E,C1,Engineer,4 years,MORTGAGE,34942,Not Verified,2019-04-30,debt_consolidation,IL,43.72,0,805,1,,6,0,13045,21.2,59,9544.11,23875.92,14369.73,1383.94,0,0,809,Fully Paid
LC105552,37776,36,18.06,1125.25,B,B4,Teacher,7 years,MORTGAGE,68004,Verified,2020-03-31,major_purchase,TX,28.74,2,805,0,,30,0,3358,97.6,58,22422.22,18008.92,11990.81,1869.57,3,0,809,Fully Paid
LC105553,24804,36,18.94,845.7,C,C4,Analyst,4 years,MORTGAGE,102796,Source Verified,2018-11-30,credit_card,OH,18.21,0,715,3,72.0,9,0,13618,40.6,32,14964.28,34758.18,7293.54,606.64,3,0,719,Fully Paid
LC105554,33563,36,11.21,137.92,C,D3,Driver,4 years,MORTGAGE,109378,Source Verified,2023-08-31,debt_consolidation,PA,39.81,0,665,3,,25,0,1949,76.2,44,47889.28,589.99,5174.14,1487.09,1,0,669,Charged Off
LC105555,28703,60,23.75,867.68,E,C1,Director,8 years,MORTGAGE,139004,Not Verified,2018-03-31,credit_card,OH,14.04,0,740,3,,30,0,4121,58.8,37,16053.68,33165.2,3039.73,854.01,4,0,744,Charged Off
LC105556,5387,36,16.92,1080.9,C,B3,Manager,6 years,MORTGAGE,60813,Verified,2020-08-31,credit_card,OH,40.29,0,770,0,,21,0,7316,80.4,39,48411.69,6572.66,11106.4,198.91,3,0,774,Fully Paid
LC105557,29700,36,5.66,287.32,B,C2,Analyst,8 years,RENT,39775,Not Verified,2018-10-31,medical,AZ,2.52,0,790,1,36.0,8,2,5098,62.3,9,21523.72,4074.94,9388.5,1386.52,0,0,794,Fully Paid
LC105558,11728,36,19.1,1039.63,C,B5,Driver,n/a,RENT,105510,Verified,2021-05-31,debt_consolidation,FL,10.77,0,790,0,,7,1,199,84.7,7,40958.81,15443.17,8748.7,1342.54,1,0,794,Fully Paid
LC105559,25925,36,23.86,1233.65,A,E4,Driver,7 years,MORTGAGE,75362,Not Verified,2019-12-31,moving,NJ,6.03,0,785,1,,28,0,14442,81.3,55,16610.04,4811.36,11054.94,1529.51,0,0,789,Fully Paid
LC105560,14297,36,11.26,1381.45,D,C2,Driver,4 years,OTHER,55679,Not Verified,2018-09-30,debt_consolidation,VA,44.59,0,685,1,,7,0,8556,53.8,30,25845.39,34975.26,4973.29,324.97,2,0,689,Charged Off
LC105561,39909,36,6.37,591.78,C,A1,Director,8 years,RENT,66584,Verified,2019-06-30,credit_card,IL,9.37,5,710,0,,17,0,20145,61.2,10,26924.96,12753.32,14799.68,522.43,1,0,714,Fully Paid
LC105562,11278,36,24.07,64.47,C,C2,Teacher,5 years,MORTGAGE,55899,Not Verified,2021-01-31,home_improvement,OTHER,40.05,0,785,0,,14,0,2287,7.8,66,6788.31,30395.92,7223.63,696.32,5,0,789,Charged Off
LC105563,11886,60,27.95,604.14,B,B1,Manager,8 years,MORTGAGE,26471,Source Verified,2020-08-31,debt_consolidation,VA,40.22,3,820,0,65.0,20,0,11110,49.7,45,6645.58,6163.96,1420.86,126.99,2,0,824,Fully Paid
LC105564,37296,36,7.26,934.51,C,B1,Manager,3 years,RENT,145150,Verified,2019-11-30,car,OTHER,28.28,1,685,0,,11,0,11727,56.1,41,11220.74,11431.71,13956.89,61.08,1,0,689,Fully Paid
LC105565,1961,36,27.07,1251.17,C,B1,Director,6 years,MORTGAGE,44583,Source Verified,2020-02-29,other,MI,7.38,0,840,0,57.0,6,0,39634,62.0,57,13040.73,3584.81,14188.47,273.6,0,0,844,Fully Paid
LC105566,28170,36,13.76,1315.2,C,A4,Driver,8 years,MORTGAGE,65911,Verified,2023-06-30,debt_consolidation,VA,42.59,3,755,5,,33,2,23491,38.1,45,26334.73,23410.61,12002.42,78.9,3,0,759,Charged Off
LC105567,29287,36,27.15,1276.12,E,F1,Nurse,n/a,RENT,58274,Source Verified,2019-07-31,debt_consolidation,CA,13.74,2,810,0,,32,0,47483,82.8,53,11118.59,37944.93,11412.54,215.17,6,0,814,Fully Paid
LC105568,33618,36,20.42,931.4,D,C4,Nurse,n/a,MORTGAGE,28468,Verified,2023-06-30,other,PA,34.89,0,725,0,20.0,6,0,29097,64.4,66,34388.79,1363.25,7197.79,624.89,1,0,729,Charged Off
LC105569,39003,36,25.98,965.06,C,B2,Driver,n/a,OTHER,87633,Not Verified,2021-11-30,debt_consolidation,IL,10.33,1,690,0,,11,0,6945,81.4,50,13960.76,13797.23,11271.96,743.84,1,0,694,Fully Paid
LC105570,39048,36,23.57,33.27,E,C2,Analyst,1 year,MORTGAGE,148218,Not Verified,2018-01-31,debt_consolidation,NY,36.35,0,755,1,18.0,17,2,1718,72.4,60,26795.12,36749.41,5566.59,1253.54,1,0,759,Fully Paid
LC105571,3545,36,6.14,528.31,B,C4,Sales,< 1 year,RENT,30292,Verified,2018-03-31,debt_consolidation,MA,11.36,1,725,0,8.0,11,0,3569,68.4,40,4617.69,10940.33,1555.51,1891.54,5,0,729,Fully Paid
LC105572,33051,36,7.01,1272.39,C,B2,Analyst,5 years,RENT,144603,Verified,2020-03-31,car,AZ,40.17,1,740,1,,32,0,66616,25.4,26,49372.2,27331.59,9849.85,1210.37,1,0,744,Fully Paid
LC105573,26206,36,17.59,974.78,C,C3,Nurse,3 years,MORTGAGE,91055,Not Verified,2023-08-31,debt_consolidation,IL,23.37,4,820,0,74.0,15,1,13710,85.2,14,10373.43,38485.13,12587.9,1154.91,0,0,824,Fully Paid
LC105574,26246,60,8.48,671.05,C,C2,Manager,< 1 year,MORTGAGE,148783,Not Verified,2023-04-30,debt_consolidation,TX,8.21,0,810,0,,18,0,55644,48.0,13,48220.37,25125.22,1518.84,580.05,0,0,814,Fully Paid
LC105575,6005,36,16.1,172.83,B,B3,Nurse,9 years,RENT,45480,Not Verified,2020-12-31,car,PA,19.73,0,795,0,65.0,8,0,10659,67.7,68,30741.25,21042.37,2790.43,1887.64,1,0,799,Fully Paid
LC105576,26357,60,27.46,367.45,A,C2,Teacher,6 years,MORTGAGE,31021,Verified,2023-03-31,home_improvement,OTHER,14.57,0,720,0,,8,1,12435,60.0,47,24478.52,37698.72,3848.2,70.8,3,0,724,Fully Paid
LC105577,39316,36,12.28,790.24,C,D2,Other,1 year,RENT,50523,Verified,2021-08-31,credit_card,AZ,3.12,5,755,0,31.0,15,0,10750,41.0,51,42630.22,37529.21,7675.06,1831.23,0,0,759,Fully Paid
LC105578,36560,36,16.74,1259.58,B,B1,Sales,n/a,OWN,64866,Not Verified,2023-11-30,credit_card,CA,11.24,2,725,5,49.0,26,0,4168,46.3,40,45242.07,13180.86,9061.21,315.29,0,1,729,Charged Off
LC105579,18126,36,14.34,161.26,B,C3,Director,3 years,MORTGAGE,48949,Verified,2021-07-31,debt_consolidation,NC,20.94,0,680,0,69.0,22,1,4374,92.9,73,6428.55,31000.46,3006.76,532.27,4,0,684,Fully Paid
LC105580,2557,60,19.99,240.64,B,F4,Teacher,5 years,RENT,57019,Verified,2022-06-30,debt_consolidation,OTHER,12.55,0,845,2,,21,0,10074,50.2,22,36714.55,2519.19,8245.77,110.64,4,0,849,Fully Paid
LC105581,15129,36,9.96,927.36,D,D1,Director,5 years,MORTGAGE,80980,Verified,2023-04-30,debt_consolidation,GA,20.83,1,665,0,67.0,30,2,24323,34.0,33,18057.46,20618.01,10971.65,1778.64,4,0,669,Fully Paid
LC105582,33229,36,11.48,432.99,B,C3,Engineer,n/a,RENT,51219,Source Verified,2022-03-31,major_purchase,NY,4.05,0,800,1,83.0,15,1,49995,86.1,41,43327.42,18346.81,9877.97,100.5,1,0,804,Fully Paid
LC105583,28358,36,25.25,262.49,F,D1,Analyst,6 years,RENT,172154,Not Verified,2018-02-28,debt_consolidation,OTHER,28.95,0,820,0,,31,0,6282,64.7,60,34163.16,21245.16,14220.87,1132.91,0,0,824,Fully Paid
LC105584,18914,36,24.16,274.46,D,C5,Teacher,7 years,MORTGAGE,55455,Not Verified,2022-02-28,debt_consolidation,FL,2.78,1,760,0,57.0,9,0,11869,78.8,42,3980.89,35686.96,541.07,310.77,0,0,764,Fully Paid
LC105585,3148,60,23.65,704.88,B,G1,Other,2 years,OTHER,90902,Source Verified,2022-07-31,credit_card,WA,39.74,0,800,0,3.0,26,1,8476,47.4,33,9647.22,22016.11,9453.71,387.74,2,0,804,Fully Paid
LC105586,17648,36,23.23,829.73,C,B4,Teacher,< 1 year,RENT,46582,Not Verified,2019-05-31,home_improvement,NJ,33.89,0,695,2,,7,0,198649,47.2,71,39561.58,15714.03,6636.21,237.0,1,0,699,Fully Paid
LC105587,19291,36,16.07,1268.96,A,D5,Director,n/a,OWN,32615,Source Verified,2022-03-31,debt_consolidation,NY,3.7,3,725,0,,23,0,1489,64.6,34,17860.3,24176.28,1321.45,1076.24,0,0,729,Fully Paid
LC105588,37213,60,22.26,755.85,E,A4,Other,5 years,RENT,65920,Not Verified,2018-11-30,debt_consolidation,NC,35.98,0,710,0,61.0,2,0,2039,71.4,11,48279.04,22766.11,9663.59,1155.07,3,0,714,Fully Paid
LC105589,26002,36,14.41,977.04,B,B4,Engineer,5 years,MORTGAGE,94338,Verified,2022-06-30,debt_consolidation,NY,31.73,1,810,0,,17,0,15799,12.2,47,27164.68,6596.92,11760.71,300.72,0,0,814,Fully Paid
LC105590,13154,36,7.82,277.54,A,D3,Technician,9 years,MORTGAGE,50251,Not Verified,2021-09-30,moving,MA,39.9,0,665,2,,18,0,4315,73.4,21,18805.84,26632.22,10648.92,1765.77,2,0,669,Fully Paid
LC105591,21487,60,14.55,1007.44,D,D2,Director,6 years,OWN,21065,Not Verified,2020-11-30,major_purchase,OH,44.74,0,790,1,,28,0,1659,98.9,11,11298.64,4245.3,9021.31,267.89,1,0,794,Fully Paid
LC105592,3576,36,9.15,918.71,B,A1,Nurse,1 year,RENT,44109,Not Verified,2021-07-31,debt_consolidation,OH,11.18,1,685,4,25.0,8,0,6537,53.2,4,35978.16,23200.47,7132.27,808.27,1,1,689,Fully Paid
LC105593,38930,36,14.49,326.17,C,B4,Technician,5 years,MORTGAGE,62106,Not Verified,2023-06-30,other,VA,9.3,1,770,1,82.0,16,0,9885,13.3,76,22184.03,9110.92,976.32,1340.81,7,0,774,Fully Paid
LC105594,15042,36,12.34,947.05,E,A5,Manager,2 years,RENT,44576,Verified,2019-03-31,credit_card,OTHER,6.41,0,785,1,43.0,10,0,58329,45.4,73,36497.62,28299.75,13620.6,1412.77,5,1,789,Charged Off
LC105595,19636,36,19.28,319.74,D,E3,Other,n/a,MORTGAGE,72244,Source Verified,2022-09-30,credit_card,NC,13.07,1,805,1,,7,0,3067,80.5,67,23124.47,36128.38,14430.0,1459.23,0,0,809,Fully Paid
LC105596,14856,36,13.82,843.2,B,C1,Technician,10+ years,MORTGAGE,62657,Not Verified,2019-09-30,home_improvement,MA,0.65,0,835,0,,5,0,10862,27.5,63,5279.45,12773.34,4509.91,1911.09,2,0,839,Fully Paid
LC105597,27617,36,21.73,946.32,E,C1,Director,6 years,MORTGAGE,90200,Not Verified,2022-01-31,home_improvement,MA,22.16,0,710,0,56.0,22,0,1971,71.6,46,17626.05,15283.98,2796.0,158.76,1,0,714,Fully Paid
LC105598,26827,60,17.28,979.89,B,D3,Director,4 years,OWN,63941,Source Verified,2020-10-31,credit_card,FL,1.01,0,750,1,,9,0,6215,57.4,8,38256.06,5800.4,14646.08,1337.42,3,0,754,Fully Paid
LC105599,28897,60,26.65,1275.7,C,D1,Manager,8 years,MORTGAGE,43101,Not Verified,2019-03-31,credit_card,MI,6.47,0,815,0,81.0,8,3,8660,65.9,69,42195.17,9522.61,8936.27,1342.81,1,0,819,Fully Paid
LC105600,11457,60,7.59,1328.54,C,E2,Director,7 years,MORTGAGE,80028,Source Verified,2021-10-31,debt_consolidation,MI,27.28,1,665,0,69.0,18,0,5507,78.3,21,20316.41,35243.34,11727.46,946.09,2,0,669,Fully Paid
LC105601,13311,36,21.32,1139.97,A,F2,Manager,4 years,MORTGAGE,52739,Not Verified,2019-02-28,credit_card,AZ,25.49,0,665,0,,23,0,4910,43.6,72,38085.82,33455.27,3851.0,1488.3,1,0,669,Charged Off
LC105602,5884,60,20.97,1233.88,C,B1,Other,10+ years,MORTGAGE,20974,Not Verified,2020-11-30,home_improvement,MA,17.46,1,845,4,,28,0,5977,61.5,26,3613.11,35071.67,4944.13,1332.52,0,1,849,Fully Paid
LC105603,26564,36,27.36,56.48,C,C1,Manager,2 years,RENT,27961,Not Verified,2023-08-31,credit_card,CA,2.93,0,775,2,,24,0,10983,48.9,31,19613.44,5239.77,12491.39,16.46,1,0,779,Charged Off
LC105604,2552,36,14.05,526.86,E,C3,Engineer,9 years,MORTGAGE,57335,Verified,2020-08-31,credit_card,IL,43.76,1,670,2,,4,0,23581,27.4,23,30401.81,38763.27,7684.52,1387.62,3,0,674,Charged Off
LC105605,24309,36,12.53,84.42,B,C5,Engineer,< 1 year,RENT,103272,Verified,2023-01-31,debt_consolidation,NY,15.15,1,760,0,10.0,10,0,3064,57.3,10,5198.84,6478.4,14182.68,1422.05,4,0,764,Charged Off
LC105606,34918,36,9.47,338.04,B,C4,Driver,9 years,OWN,74136,Verified,2019-02-28,debt_consolidation,NY,17.69,0,800,2,,10,0,7851,83.0,19,39073.67,10878.26,9765.95,554.71,1,0,804,Fully Paid
LC105607,35742,36,11.6,552.96,C,A4,Analyst,< 1 year,MORTGAGE,145697,Not Verified,2019-02-28,home_improvement,NC,44.86,0,820,0,,8,0,17119,18.5,7,23425.43,36507.98,10711.08,356.56,4,0,824,Fully Paid
LC105608,18512,60,17.04,1218.58,D,E5,Sales,3 years,OTHER,50826,Source Verified,2022-06-30,major_purchase,NY,30.89,0,815,0,,13,0,4403,63.1,12,10677.43,1238.51,8604.19,666.72,1,0,819,Fully Paid
LC105609,18912,36,24.77,731.1,C,B1,Nurse,2 years,MORTGAGE,61510,Source Verified,2019-11-30,debt_consolidation,GA,13.23,0,820,0,,32,0,21142,25.5,79,46441.12,18183.18,5341.46,703.02,2,0,824,Charged Off
LC105610,4001,36,12.04,918.94,B,C4,Manager,6 years,OTHER,49913,Not Verified,2019-08-31,small_business,TX,29.13,0,760,0,26.0,29,1,26840,39.5,38,25078.31,15075.58,3953.29,1624.96,4,0,764,Fully Paid
LC105611,27159,36,9.13,527.06,B,B2,Driver,8 years,MORTGAGE,22620,Not Verified,2021-10-31,credit_card,WA,21.85,1,830,0,,23,0,3231,44.5,17,34998.41,36013.39,6991.55,20.36,2,1,834,Fully Paid
LC105612,33029,60,11.76,855.99,A,C3,Nurse,7 years,RENT,64123,Source Verified,2021-10-31,credit_card,NY,0.32,0,710,2,59.0,5,0,27689,38.8,73,1454.26,19660.59,12068.65,1571.74,0,0,714,Fully Paid
LC105613,10541,36,7.82,1147.29,D,F5,Technician,9 years,RENT,21317,Verified,2018-06-30,medical,VA,22.92,0,710,1,10.0,33,0,1866,52.3,26,26210.67,17726.45,8113.45,1131.58,4,0,714,Fully Paid
LC105614,17430,36,26.81,442.7,E,C4,Sales,6 years,RENT,69160,Source Verified,2023-09-30,other,NJ,30.4,1,765,0,,24,1,15416,87.4,77,12422.75,30997.66,7511.79,823.03,0,0,769,Charged Off
LC105615,33714,36,25.57,1307.19,A,C5,Driver,7 years,OTHER,83354,Verified,2019-12-31,home_improvement,NY,26.34,1,670,0,37.0,5,0,22335,51.0,54,42039.34,13612.81,7581.31,819.99,5,0,674,Charged Off
LC105616,35207,36,12.6,322.24,C,B1,Nurse,7 years,MORTGAGE,63258,Not Verified,2021-02-28,debt_consolidation,AZ,43.61,0,825,3,,26,0,5756,57.6,69,14776.49,9033.72,10869.83,1712.58,0,0,829,Fully Paid
LC105617,10484,60,11.18,1289.44,C,C4,Driver,10+ years,MORTGAGE,83867,Verified,2022-10-31,debt_consolidation,TX,22.05,0,740,2,63.0,10,0,13146,85.2,71,12835.29,26053.69,10972.86,305.26,2,0,744,Fully Paid
LC105618,22472,36,26.32,68.77,C,E5,Teacher,1 year,MORTGAGE,170960,Verified,2020-03-31,debt_consolidation,GA,11.51,0,730,0,82.0,9,0,14920,38.9,45,33872.85,19629.31,2436.63,691.23,3,0,734,Fully Paid
LC105619,8507,36,5.54,773.57,C,F4,Director,3 years,MORTGAGE,48513,Source Verified,2022-05-31,debt_consolidation,MA,10.94,0,680,1,17.0,30,0,7180,84.6,67,45695.35,27285.87,9872.14,1685.32,2,0,684,Fully Paid
LC105620,4973,36,19.31,1379.69,D,C4,Technician,5 years,RENT,50993,Not Verified,2020-06-30,medical,WA,35.1,0,810,0,,21,0,3147,44.0,18,7728.11,19154.99,9537.07,1404.51,0,1,814,Fully Paid
LC105621,36533,60,26.57,865.4,C,D4,Manager,1 year,RENT,83510,Not Verified,2018-12-31,debt_consolidation,MA,6.56,0,815,1,,23,0,7166,60.9,65,38341.3,4172.53,6777.57,249.13,2,0,819,Fully Paid
LC105622,32999,36,17.2,790.16,E,A5,Driver,8 years,MORTGAGE,47994,Not Verified,2022-08-31,moving,VA,18.26,0,830,0,18.0,21,0,10109,40.7,7,28754.5,23016.28,12001.29,850.12,2,0,834,Fully Paid
LC105623,30641,36,5.57,964.98,C,C3,Sales,9 years,RENT,62613,Not Verified,2021-08-31,medical,MA,26.93,0,665,0,,4,0,5486,42.9,34,40592.59,37443.97,13062.23,1689.3,4,0,669,Fully Paid
LC105624,2901,36,10.53,426.34,A,D3,Teacher,1 year,MORTGAGE,27727,Not Verified,2021-08-31,credit_card,MI,35.99,1,720,4,,34,0,4265,64.7,25,18026.09,27124.74,2461.54,819.25,2,0,724,Fully Paid
LC105625,33905,36,26.72,103.86,F,B5,Teacher,n/a,MORTGAGE,25779,Not Verified,2018-08-31,debt_consolidation,NY,17.39,0,755,0,12.0,29,0,4423,70.5,50,35815.23,11395.17,3747.86,1391.6,2,0,759,Charged Off
LC105626,18083,60,5.89,373.96,B,E2,Sales,5 years,RENT,94025,Verified,2020-08-31,credit_card,PA,28.03,1,775,0,,34,0,2536,63.4,54,19991.56,35261.98,1928.95,1581.25,2,0,779,Fully Paid
LC105627,14353,60,14.58,271.46,D,D1,Director,< 1 year,MORTGAGE,35267,Verified,2018-11-30,other,FL,29.93,0,715,0,,8,0,2202,46.6,11,18694.05,7999.65,9455.04,399.92,4,0,719,Fully Paid
LC105628,22312,60,23.66,1295.29,C,D5,Engineer,1 year,MORTGAGE,60420,Verified,2022-09-30,debt_consolidation,NY,7.73,1,825,1,,18,0,3760,25.0,71,5041.61,13225.17,7420.18,739.79,0,0,829,Fully Paid
LC105629,4562,60,24.78,1197.6,D,A2,Other,7 years,RENT,92930,Source Verified,2023-04-30,credit_card,OTHER,4.34,0,660,0,59.0,10,1,49599,86.0,72,33474.49,38873.04,11239.77,205.99,2,0,664,Fully Paid
LC105630,30509,60,16.48,465.27,C,B5,Analyst,n/a,MORTGAGE,61191,Source Verified,2020-11-30,debt_consolidation,OH,41.52,0,770,0,,19,0,51208,89.1,20,42223.84,15406.08,5007.25,14.05,1,0,774,Fully Paid
LC105631,23714,36,10.85,1175.41,A,D1,Manager,5 years,RENT,89058,Not Verified,2023-06-30,debt_consolidation,FL,21.92,0,775,0,65.0,28,1,3421,60.9,30,35373.46,14435.93,6464.35,937.97,3,0,779,Fully Paid
LC105632,8277,60,19.29,320.1,B,C5,Manager,1 year,MORTGAGE,31563,Source Verified,2022-09-30,moving,TX,29.04,0,780,5,81.0,6,0,2163,59.5,23,3886.27,8745.91,13436.93,1576.86,1,0,784,Charged Off
LC105633,8341,36,11.57,303.42,C,C4,Engineer,7 years,MORTGAGE,65565,Not Verified,2020-06-30,small_business,MA,6.91,0,770,1,79.0,28,0,16938,76.2,54,1006.91,25443.26,7461.14,1685.74,0,0,774,Fully Paid
LC105634,8185,36,11.37,1081.52,C,A5,Technician,< 1 year,OWN,110356,Verified,2018-05-31,vacation,MA,20.55,0,755,1,,8,0,6719,56.8,15,2665.31,39799.97,8733.66,644.51,5,0,759,Fully Paid
LC105635,3223,36,24.07,477.89,F,C2,Driver,4 years,MORTGAGE,59727,Not Verified,2022-06-30,credit_card,MI,8.36,1,670,3,53.0,5,0,1654,63.2,24,35631.22,15915.03,12871.56,381.35,3,0,674,Charged Off
LC105636,23924,60,9.05,118.77,C,D5,Manager,9 years,RENT,146471,Not Verified,2021-06-30,medical,CA,2.46,0,735,1,,25,0,37046,89.9,23,29605.3,3224.36,5155.92,1892.89,0,1,739,Fully Paid
LC105637,33773,36,5.63,1016.38,B,C3,Sales,1 year,MORTGAGE,125674,Source Verified,2023-11-30,home_improvement,OTHER,41.03,0,740,0,32.0,19,0,6996,24.4,63,29561.19,1605.95,14331.6,1269.23,3,0,744,Fully Paid
LC105638,1682,60,13.25,1385.75,A,C5,Engineer,4 years,RENT,36071,Verified,2021-12-31,medical,MA,26.47,0,690,1,58.0,21,0,39370,50.8,18,32132.21,10736.2,12506.57,270.22,0,0,694,Fully Paid
LC105639,2911,36,16.79,805.39,D,D2,Technician,5 years,OTHER,30502,Source Verified,2023-05-31,vacation,IL,19.84,1,765,2,72.0,33,0,4523,63.0,33,46153.46,32138.78,2016.46,338.53,2,0,769,Fully Paid
LC105640,23338,36,21.72,391.22,E,E5,Analyst,9 years,RENT,103491,Source Verified,2018-05-31,major_purchase,CA,37.87,2,690,0,14.0,17,0,2232,37.8,60,8208.09,16025.11,9031.05,1992.94,4,0,694,Fully Paid
LC105641,32960,36,23.47,540.88,C,E3,Manager,5 years,RENT,73712,Verified,2019-10-31,medical,GA,22.38,0,840,0,28.0,21,0,42419,75.3,63,36823.84,35942.86,2014.68,1170.79,1,0,844,Fully Paid
